OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,SubCategory,Sales,Quantity,Discount,Profit,PaymentMode,ReturnFlag,Rating
21775,13-08-2024,CUST3774,Liam Harris,West,Pune,Beverages,Soft Drink,1388,16,0.01,71.3,Wallet,No,3
21776,13-08-2024,CUST3775,Benjamin Evans,West,Mumbai,Bakery,Cake,390,9,0.18,93.16,UPI,No,5
21777,14-08-2024,CUST3776,Liam Harris,West,Mumbai,Fruits,Mangoes,498,20,0.11,93.26,Cash,No,4
21778,14-08-2024,CUST3777,David Kim,North,Delhi,Vegetables,Carrots,271,17,0.02,25.07,UPI,No,4
21779,14-08-2024,CUST3778,Amelia Scott,East,Kolkata,Bakery,Cake,197,17,0.04,37.8,UPI,No,5
21780,14-08-2024,CUST3779,Liam Harris,South,Bengaluru,Vegetables,Potatoes,1628,5,0.02,10.81,Card,No,3
21781,14-08-2024,CUST3780,James White,East,Kolkata,Fruits,Mangoes,359,12,0.04,88.92,Cash,Yes,5
21782,14-08-2024,CUST3781,Ethan Hall,North,Lucknow,Fruits,Oranges,1916,14,0.13,-71.04,Wallet,Yes,2
21783,14-08-2024,CUST3782,Michael Lee,East,Patna,Snacks,Chips,396,16,0.2,26.48,UPI,No,4
21784,14-08-2024,CUST3783,Emma Davis,North,Delhi,Beverages,Coffee,1042,15,0.15,62.41,UPI,No,4
21785,14-08-2024,CUST3784,Noah Young,West,Mumbai,Beverages,Tea,1619,9,0.03,186.25,UPI,Yes,4
21786,14-08-2024,CUST3785,Amelia Scott,West,Ahmedabad,Vegetables,Onions,302,8,0.16,3.65,UPI,Yes,2
21787,14-08-2024,CUST3786,Ava Clark,East,Patna,Fruits,Oranges,1857,3,0.1,-6.06,UPI,No,4
21788,14-08-2024,CUST3787,James White,North,Delhi,Dairy,Cheese,349,6,0.03,52.27,Wallet,No,4
21789,14-08-2024,CUST3788,Ethan Hall,West,Pune,Bakery,Cake,108,4,0.04,5.48,Wallet,Yes,5
21790,14-08-2024,CUST3789,Ethan Hall,East,Bhubaneswar,Beverages,Juice,392,6,0.06,69.85,Card,Yes,4
21791,14-08-2024,CUST3790,Benjamin Evans,West,Ahmedabad,Snacks,Chips,1027,3,0.17,-29.58,Wallet,Yes,5
21792,14-08-2024,CUST3791,Benjamin Evans,East,Patna,Beverages,Juice,784,12,0.19,107.83,Cash,Yes,3
21793,14-08-2024,CUST3792,Emma Davis,South,Hyderabad,Bakery,Bread,806,11,0.11,35.65,Cash,No,4
21794,14-08-2024,CUST3793,Daniel Wilson,West,Ahmedabad,Vegetables,Onions,521,17,0.07,-8.4,Wallet,Yes,4
21795,14-08-2024,CUST3794,James White,West,Mumbai,Vegetables,Potatoes,1497,16,0.07,128.32,Card,Yes,5
21796,14-08-2024,CUST3795,Amelia Scott,East,Kolkata,Fruits,Mangoes,109,18,0.1,23.69,Wallet,Yes,5
21797,14-08-2024,CUST3796,James White,South,Chennai,Dairy,Butter,814,20,0.09,81.75,Wallet,Yes,3
21798,14-08-2024,CUST3797,Michael Lee,South,Bengaluru,Vegetables,Onions,1342,6,0.14,295.57,Card,No,5
21799,14-08-2024,CUST3798,Ava Clark,South,Hyderabad,Beverages,Juice,535,17,0.07,104.86,Card,No,5
21800,14-08-2024,CUST3799,Noah Young,East,Patna,Dairy,Butter,497,4,0.12,84.27,Card,No,5
21801,15-08-2024,CUST3800,Benjamin Evans,East,Patna,Vegetables,Onions,982,4,0.16,132.2,UPI,No,1
21802,15-08-2024,CUST3801,Amelia Scott,North,Lucknow,Dairy,Butter,1682,7,0.15,341.64,Card,No,3
21803,15-08-2024,CUST3802,Daniel Wilson,East,Kolkata,Vegetables,Spinach,1001,13,0.09,-36.85,UPI,No,5
21804,15-08-2024,CUST3803,Benjamin Evans,East,Kolkata,Beverages,Coffee,94,9,0.04,16.28,Wallet,No,5
21805,15-08-2024,CUST3804,Noah Young,East,Kolkata,Bakery,Cookies,1109,2,0.16,152.05,Card,Yes,5
21806,15-08-2024,CUST3805,Olivia Martinez,West,Pune,Fruits,Apples,601,11,0.06,-21.43,Wallet,No,3
21807,15-08-2024,CUST3806,Sophia Johnson,East,Patna,Vegetables,Carrots,1670,2,0.18,209.26,Cash,No,4
21808,15-08-2024,CUST3807,Lucas Green,South,Bengaluru,Vegetables,Onions,1949,1,0.09,-31.24,Cash,No,5
21809,15-08-2024,CUST3808,Benjamin Evans,West,Ahmedabad,Fruits,Bananas,486,8,0.08,58.74,Cash,No,5
21810,15-08-2024,CUST3809,Sophia Johnson,West,Pune,Vegetables,Tomatoes,259,11,0.18,-12.91,Card,No,5
21811,15-08-2024,CUST3810,Isabella Taylor,East,Kolkata,Vegetables,Onions,1312,17,0.11,272.45,Wallet,Yes,4
21812,15-08-2024,CUST3811,Ava Clark,East,Kolkata,Beverages,Tea,1419,4,0.04,40.27,Cash,Yes,3
21813,15-08-2024,CUST3812,Daniel Wilson,East,Kolkata,Dairy,Cheese,1510,20,0.16,60.66,UPI,Yes,5
21814,15-08-2024,CUST3813,Amelia Scott,North,Chandigarh,Dairy,Paneer,26,8,0.1,1.89,UPI,No,5
21815,15-08-2024,CUST3814,David Kim,North,Delhi,Bakery,Cake,751,8,0.11,-32.64,Wallet,No,5
21816,15-08-2024,CUST3815,Olivia Martinez,South,Hyderabad,Beverages,Tea,1082,7,0.05,0.94,Card,No,1
21817,15-08-2024,CUST3816,Amelia Scott,North,Lucknow,Fruits,Mangoes,1229,15,0.18,53.58,Cash,No,5
21818,15-08-2024,CUST3817,Noah Young,West,Mumbai,Snacks,Chocolate,1308,9,0.01,73.58,Cash,No,3
21819,15-08-2024,CUST3818,Ethan Hall,South,Hyderabad,Vegetables,Potatoes,1609,11,0.13,271.05,Wallet,Yes,4
21820,15-08-2024,CUST3819,Charlotte Adams,East,Patna,Vegetables,Tomatoes,1440,18,0.11,78.61,Cash,Yes,5
21821,15-08-2024,CUST3820,John Smith,South,Hyderabad,Dairy,Milk,677,7,0.12,126.48,Cash,Yes,5
21822,15-08-2024,CUST3821,Liam Harris,East,Kolkata,Dairy,Cheese,318,5,0.03,51.78,UPI,No,5
21823,15-08-2024,CUST3822,Amelia Scott,South,Chennai,Fruits,Bananas,1505,3,0.15,-68.31,Cash,No,4
21824,15-08-2024,CUST3823,Emma Davis,West,Pune,Fruits,Bananas,1977,9,0.13,192.83,Cash,Yes,3
21825,16-08-2024,CUST3824,Michael Lee,East,Bhubaneswar,Fruits,Mangoes,117,13,0.1,23.78,Wallet,Yes,4
21826,16-08-2024,CUST3825,Michael Lee,East,Patna,Snacks,Popcorn,1853,19,0.09,86.09,Cash,Yes,4
21827,16-08-2024,CUST3826,Benjamin Evans,West,Pune,Snacks,Chocolate,31,16,0.14,0.86,Cash,Yes,5
21828,16-08-2024,CUST3827,Benjamin Evans,East,Bhubaneswar,Beverages,Tea,367,10,0.02,50.93,Wallet,Yes,1
21829,16-08-2024,CUST3828,Benjamin Evans,North,Chandigarh,Snacks,Popcorn,1924,14,0.11,433.86,Card,No,3
21830,16-08-2024,CUST3829,James White,East,Patna,Fruits,Bananas,101,9,0.09,6.73,Card,Yes,5
21831,16-08-2024,CUST3830,John Smith,South,Bengaluru,Dairy,Milk,1385,7,0.1,-25.79,Wallet,No,1
21832,16-08-2024,CUST3831,Ava Clark,West,Pune,Beverages,Tea,744,11,0.12,104.55,Cash,Yes,4
21833,16-08-2024,CUST3832,Charlotte Adams,South,Chennai,Beverages,Soft Drink,935,12,0.01,-32.47,Card,No,4
21834,16-08-2024,CUST3833,Michael Lee,North,Chandigarh,Vegetables,Potatoes,599,11,0.11,-4.72,Cash,No,3
21835,16-08-2024,CUST3834,John Smith,West,Mumbai,Beverages,Tea,1804,5,0.08,-63,Wallet,No,3
21836,16-08-2024,CUST3835,David Kim,West,Pune,Bakery,Cake,1378,13,0.01,-18.73,Cash,Yes,4
21837,16-08-2024,CUST3836,Mason Lewis,North,Lucknow,Beverages,Coffee,1569,20,0.14,88.69,Card,Yes,5
21838,16-08-2024,CUST3837,Daniel Wilson,South,Hyderabad,Snacks,Biscuits,589,7,0.04,54.15,Card,Yes,5
21839,16-08-2024,CUST3838,Mia Walker,North,Lucknow,Beverages,Soft Drink,556,14,0.03,65.4,UPI,Yes,2
21840,16-08-2024,CUST3839,David Kim,East,Patna,Beverages,Soft Drink,513,12,0.02,109.36,Cash,No,5
21841,16-08-2024,CUST3840,Amelia Scott,West,Mumbai,Vegetables,Carrots,410,12,0.12,45.4,Wallet,No,5
21842,16-08-2024,CUST3841,Mia Walker,South,Hyderabad,Snacks,Chocolate,69,7,0.13,17.04,Wallet,Yes,4
21843,16-08-2024,CUST3842,Olivia Martinez,East,Bhubaneswar,Bakery,Bread,1468,4,0.14,115.87,Wallet,Yes,4
21844,16-08-2024,CUST3843,Daniel Wilson,East,Kolkata,Bakery,Pastry,499,3,0.1,-16.32,UPI,Yes,4
21845,16-08-2024,CUST3844,Ava Clark,South,Bengaluru,Fruits,Oranges,1026,11,0.04,172.66,Card,Yes,2
21846,16-08-2024,CUST3845,Ava Clark,East,Kolkata,Fruits,Mangoes,940,9,0.06,105.23,Wallet,Yes,5
21847,16-08-2024,CUST3846,Isabella Taylor,North,Delhi,Bakery,Cookies,1534,19,0.12,-28.54,Card,No,5
21848,16-08-2024,CUST3847,David Kim,South,Bengaluru,Fruits,Apples,1188,13,0.07,55,Wallet,No,5
21849,17-08-2024,CUST3848,Charlotte Adams,North,Chandigarh,Bakery,Bread,52,12,0.16,5.94,Card,Yes,2
21850,17-08-2024,CUST3849,Noah Young,South,Hyderabad,Beverages,Juice,547,10,0.15,115.91,Wallet,Yes,4
21851,17-08-2024,CUST3850,Ava Clark,West,Ahmedabad,Bakery,Pastry,797,20,0.08,41.23,Wallet,No,5
21852,17-08-2024,CUST3851,Liam Harris,East,Bhubaneswar,Fruits,Apples,1110,18,0.18,56.37,Wallet,No,3
21853,17-08-2024,CUST3852,Benjamin Evans,North,Delhi,Snacks,Chips,1103,9,0.12,144.03,Card,No,2
21854,17-08-2024,CUST3853,Isabella Taylor,East,Patna,Fruits,Mangoes,1659,9,0.06,263.56,Wallet,Yes,3
21855,17-08-2024,CUST3854,Mason Lewis,South,Bengaluru,Snacks,Nuts,1074,20,0.01,69.41,Cash,No,2
21856,17-08-2024,CUST3855,Olivia Martinez,South,Chennai,Fruits,Grapes,61,13,0.01,11.73,UPI,No,5
21857,17-08-2024,CUST3856,Olivia Martinez,West,Mumbai,Beverages,Juice,1724,7,0.1,282.77,UPI,Yes,3
21858,17-08-2024,CUST3857,James White,West,Mumbai,Vegetables,Spinach,364,18,0.04,-0.89,Wallet,Yes,4
21859,17-08-2024,CUST3858,Noah Young,East,Patna,Fruits,Bananas,692,16,0.19,89.41,Wallet,Yes,3
21860,17-08-2024,CUST3859,Noah Young,East,Kolkata,Bakery,Bread,405,9,0.19,71.45,Wallet,No,3
21861,17-08-2024,CUST3860,Liam Harris,West,Mumbai,Beverages,Soft Drink,1271,9,0.03,165.7,UPI,No,3
21862,17-08-2024,CUST3861,Emma Davis,South,Hyderabad,Fruits,Grapes,203,9,0.19,19.3,Card,No,4
21863,17-08-2024,CUST3862,Emma Davis,South,Bengaluru,Vegetables,Spinach,1759,19,0.03,79.7,UPI,No,5
21864,17-08-2024,CUST3863,Liam Harris,South,Chennai,Snacks,Chips,1124,17,0.08,272.82,Card,No,4
21865,17-08-2024,CUST3864,Emma Davis,North,Lucknow,Snacks,Biscuits,1817,6,0.12,-26.25,Wallet,No,1
21866,17-08-2024,CUST3865,David Kim,East,Kolkata,Bakery,Bread,182,10,0.09,42.69,Card,No,2
21867,17-08-2024,CUST3866,Isabella Taylor,North,Lucknow,Snacks,Chips,290,7,0.08,51.54,Cash,No,5
21868,17-08-2024,CUST3867,James White,South,Chennai,Dairy,Yogurt,1219,17,0.15,177.29,Wallet,No,5
21869,17-08-2024,CUST3868,Sophia Johnson,West,Pune,Snacks,Popcorn,281,8,0.16,44.81,Wallet,Yes,5
21870,17-08-2024,CUST3869,Alice Brown,North,Chandigarh,Beverages,Tea,552,20,0,112.42,Cash,No,3
21871,17-08-2024,CUST3870,Isabella Taylor,East,Patna,Vegetables,Carrots,1530,5,0.1,264.73,Card,Yes,3
21872,17-08-2024,CUST3871,David Kim,South,Chennai,Bakery,Cake,357,13,0.12,10.26,Cash,No,5
21873,18-08-2024,CUST3872,Noah Young,South,Bengaluru,Dairy,Paneer,451,17,0.13,29.06,Wallet,Yes,4
21874,18-08-2024,CUST3873,James White,South,Hyderabad,Bakery,Donuts,1083,16,0.12,16.84,Card,No,3
21875,18-08-2024,CUST3874,James White,East,Bhubaneswar,Fruits,Apples,418,19,0.08,85.72,Wallet,No,3
21876,18-08-2024,CUST3875,Emma Davis,West,Pune,Vegetables,Tomatoes,427,13,0.15,17.62,Cash,No,4
21877,18-08-2024,CUST3876,Sophia Johnson,North,Chandigarh,Dairy,Yogurt,706,7,0.16,68.7,Card,Yes,4
21878,18-08-2024,CUST3877,Sophia Johnson,North,Chandigarh,Snacks,Biscuits,1663,17,0.04,329.24,Wallet,Yes,4
21879,18-08-2024,CUST3878,Mason Lewis,East,Kolkata,Snacks,Biscuits,298,20,0.09,13.98,Cash,Yes,5
21880,18-08-2024,CUST3879,Lucas Green,East,Kolkata,Snacks,Biscuits,644,9,0.13,136.18,Cash,No,4
21881,18-08-2024,CUST3880,Amelia Scott,West,Ahmedabad,Snacks,Biscuits,1383,9,0.13,215.99,UPI,Yes,4
21882,18-08-2024,CUST3881,Charlotte Adams,South,Bengaluru,Beverages,Coffee,1496,14,0.18,101.26,UPI,Yes,2
21883,18-08-2024,CUST3882,Sophia Johnson,East,Patna,Dairy,Milk,1522,9,0.04,12.12,Wallet,Yes,4
21884,18-08-2024,CUST3883,Sophia Johnson,East,Bhubaneswar,Vegetables,Spinach,1519,19,0.16,293.89,Cash,No,3
21885,18-08-2024,CUST3884,Michael Lee,South,Bengaluru,Vegetables,Tomatoes,922,15,0.18,-26.67,UPI,No,5
21886,18-08-2024,CUST3885,Michael Lee,East,Kolkata,Dairy,Milk,480,15,0.1,90.48,Wallet,Yes,4
21887,18-08-2024,CUST3886,Amelia Scott,West,Mumbai,Bakery,Bread,1907,13,0.03,148.63,Card,Yes,5
21888,18-08-2024,CUST3887,Ava Clark,West,Ahmedabad,Bakery,Donuts,1530,20,0.17,212.32,UPI,No,5
21889,18-08-2024,CUST3888,Olivia Martinez,North,Delhi,Dairy,Cheese,890,17,0.09,64.45,UPI,Yes,3
21890,18-08-2024,CUST3889,Mason Lewis,North,Delhi,Snacks,Chips,1230,8,0.05,192.76,UPI,No,1
21891,18-08-2024,CUST3890,Liam Harris,North,Chandigarh,Snacks,Popcorn,1633,19,0.08,390.29,UPI,No,5
21892,18-08-2024,CUST3891,Alice Brown,West,Pune,Snacks,Nuts,1867,15,0.13,328.14,Cash,No,4
21893,18-08-2024,CUST3892,David Kim,West,Pune,Beverages,Tea,1514,3,0.11,31.93,UPI,No,3
21894,18-08-2024,CUST3893,David Kim,West,Mumbai,Dairy,Paneer,581,7,0.1,14.93,Card,No,5
21895,18-08-2024,CUST3894,Mia Walker,North,Delhi,Bakery,Bread,1766,2,0.09,63.06,UPI,Yes,4
21896,18-08-2024,CUST3895,Amelia Scott,South,Hyderabad,Beverages,Juice,1206,4,0.12,271.52,Wallet,No,3
21897,19-08-2024,CUST3896,Emma Davis,West,Ahmedabad,Dairy,Milk,693,14,0.04,140.56,Wallet,No,4
21898,19-08-2024,CUST3897,Mason Lewis,East,Kolkata,Vegetables,Tomatoes,55,7,0.11,-0.8,Card,No,5
21899,19-08-2024,CUST3898,Amelia Scott,North,Lucknow,Bakery,Donuts,1090,7,0.06,131.46,UPI,No,5
21900,19-08-2024,CUST3899,Liam Harris,West,Ahmedabad,Dairy,Paneer,600,8,0.2,31.76,Card,No,3
21901,19-08-2024,CUST3900,Emma Davis,South,Chennai,Fruits,Bananas,1960,8,0.01,18.62,Card,No,4
21902,19-08-2024,CUST3901,Ethan Hall,North,Delhi,Beverages,Juice,473,3,0.16,66.53,Wallet,Yes,5
21903,19-08-2024,CUST3902,Lucas Green,South,Bengaluru,Beverages,Juice,1803,17,0.06,313.28,Card,Yes,3
21904,19-08-2024,CUST3903,Emma Davis,East,Patna,Snacks,Popcorn,760,14,0.17,129.57,Card,No,5
21905,19-08-2024,CUST3904,Alice Brown,South,Chennai,Vegetables,Potatoes,1326,17,0.1,149.31,Card,Yes,3
21906,19-08-2024,CUST3905,Ava Clark,East,Kolkata,Fruits,Mangoes,1118,6,0,38.74,Wallet,Yes,5
21907,19-08-2024,CUST3906,Michael Lee,West,Pune,Bakery,Donuts,918,7,0.01,14.43,UPI,Yes,1
21908,19-08-2024,CUST3907,Mason Lewis,North,Delhi,Beverages,Water,1355,1,0.16,267.1,Cash,Yes,5
21909,19-08-2024,CUST3908,Alice Brown,West,Mumbai,Beverages,Soft Drink,347,16,0.09,38.52,Card,No,5
21910,19-08-2024,CUST3909,Olivia Martinez,South,Hyderabad,Dairy,Butter,1122,7,0.06,229.58,Card,No,5
21911,19-08-2024,CUST3910,Benjamin Evans,East,Kolkata,Fruits,Mangoes,608,3,0.18,53.67,UPI,No,5
21912,19-08-2024,CUST3911,John Smith,South,Bengaluru,Fruits,Mangoes,1420,7,0.2,-10,Wallet,Yes,2
21913,19-08-2024,CUST3912,Mia Walker,South,Hyderabad,Vegetables,Spinach,1307,4,0.19,246.1,Wallet,Yes,1
21914,19-08-2024,CUST3913,Mason Lewis,South,Bengaluru,Beverages,Water,412,18,0.09,70.77,Cash,No,5
21915,19-08-2024,CUST3914,David Kim,East,Kolkata,Snacks,Nuts,522,4,0.12,15.27,Cash,Yes,4
21916,19-08-2024,CUST3915,John Smith,North,Lucknow,Snacks,Nuts,443,13,0.15,73.89,UPI,Yes,3
21917,19-08-2024,CUST3916,Isabella Taylor,North,Chandigarh,Vegetables,Potatoes,173,8,0.18,-4.67,Card,Yes,2
21918,19-08-2024,CUST3917,Alice Brown,East,Bhubaneswar,Snacks,Popcorn,1066,15,0.17,192.73,Wallet,Yes,4
21919,19-08-2024,CUST3918,Mia Walker,South,Hyderabad,Dairy,Cheese,822,16,0.11,52.88,Cash,No,5
21920,19-08-2024,CUST3919,Lucas Green,East,Bhubaneswar,Fruits,Mangoes,1556,19,0,193.4,Wallet,Yes,4
21921,20-08-2024,CUST3920,Olivia Martinez,South,Chennai,Beverages,Tea,745,1,0.2,35.64,Cash,No,4
21922,20-08-2024,CUST3921,Liam Harris,North,Delhi,Vegetables,Potatoes,565,11,0.06,117.59,Card,No,5
21923,20-08-2024,CUST3922,Michael Lee,South,Hyderabad,Beverages,Tea,447,8,0.18,72.08,Card,No,4
21924,20-08-2024,CUST3923,Daniel Wilson,South,Hyderabad,Snacks,Chocolate,802,7,0.11,54.78,Cash,Yes,5
21925,20-08-2024,CUST3924,Emma Davis,West,Pune,Vegetables,Potatoes,1926,11,0.13,466.09,UPI,No,3
21926,20-08-2024,CUST3925,Lucas Green,West,Pune,Bakery,Cookies,661,9,0.04,-16.03,Cash,No,5
21927,20-08-2024,CUST3926,James White,East,Bhubaneswar,Bakery,Cookies,525,3,0.09,40.39,Cash,No,4
21928,20-08-2024,CUST3927,Isabella Taylor,North,Delhi,Vegetables,Potatoes,1034,9,0.1,257.31,Wallet,Yes,4
21929,20-08-2024,CUST3928,David Kim,West,Pune,Vegetables,Tomatoes,1045,9,0.17,79.37,Wallet,Yes,4
21930,20-08-2024,CUST3929,Michael Lee,North,Delhi,Beverages,Tea,1222,8,0.07,-23.43,UPI,No,5
21931,20-08-2024,CUST3930,Alice Brown,East,Patna,Snacks,Chocolate,564,4,0.08,86.35,Cash,No,4
21932,20-08-2024,CUST3931,Lucas Green,North,Lucknow,Bakery,Bread,169,8,0.02,7.18,Wallet,No,4
21933,20-08-2024,CUST3932,Benjamin Evans,South,Chennai,Fruits,Apples,1073,12,0.18,56.08,Wallet,Yes,4
21934,20-08-2024,CUST3933,Benjamin Evans,West,Ahmedabad,Vegetables,Carrots,55,7,0.09,9.94,Wallet,Yes,4
21935,20-08-2024,CUST3934,Olivia Martinez,West,Ahmedabad,Beverages,Water,1973,13,0.04,163.83,Card,No,4
21936,20-08-2024,CUST3935,Daniel Wilson,South,Hyderabad,Fruits,Grapes,1461,3,0.17,47.42,Wallet,No,3
21937,20-08-2024,CUST3936,Ava Clark,West,Pune,Vegetables,Carrots,1126,7,0.07,165.52,Card,No,5
21938,20-08-2024,CUST3937,Benjamin Evans,South,Hyderabad,Bakery,Pastry,1612,4,0.04,-64.56,Card,Yes,3
21939,20-08-2024,CUST3938,Isabella Taylor,West,Pune,Bakery,Cookies,46,5,0.18,5.05,Wallet,Yes,4
21940,20-08-2024,CUST3939,Mason Lewis,North,Lucknow,Bakery,Cookies,154,19,0.06,16.28,Cash,No,5
21941,20-08-2024,CUST3940,Mia Walker,East,Bhubaneswar,Beverages,Water,1561,20,0.15,18.32,Cash,Yes,5
21942,20-08-2024,CUST3941,Liam Harris,South,Chennai,Vegetables,Carrots,784,16,0.18,-35.49,Card,Yes,5
21943,20-08-2024,CUST3942,Ava Clark,South,Chennai,Vegetables,Tomatoes,1483,11,0.07,342,Card,Yes,3
21944,20-08-2024,CUST3943,Mia Walker,North,Lucknow,Vegetables,Spinach,381,6,0,82.35,Wallet,No,3
21945,21-08-2024,CUST3944,Amelia Scott,West,Ahmedabad,Dairy,Cheese,350,6,0.04,65.66,Wallet,No,3
21946,21-08-2024,CUST3945,Amelia Scott,South,Hyderabad,Bakery,Pastry,138,7,0.13,24.5,Wallet,Yes,4
21947,21-08-2024,CUST3946,Amelia Scott,East,Kolkata,Beverages,Water,826,16,0.19,60.49,Cash,Yes,4
21948,21-08-2024,CUST3947,Amelia Scott,East,Bhubaneswar,Bakery,Cookies,458,13,0.07,67.82,Cash,Yes,5
21949,21-08-2024,CUST3948,Charlotte Adams,North,Chandigarh,Snacks,Chips,1135,13,0.09,-48.48,Wallet,No,5
21950,21-08-2024,CUST3949,Amelia Scott,North,Chandigarh,Fruits,Mangoes,1814,12,0,-13.91,UPI,No,4
21951,21-08-2024,CUST3950,Lucas Green,West,Mumbai,Vegetables,Onions,566,1,0.15,-0.88,Wallet,Yes,5
21952,21-08-2024,CUST3951,Charlotte Adams,East,Bhubaneswar,Beverages,Coffee,1321,1,0.17,56.62,Wallet,No,5
21953,21-08-2024,CUST3952,David Kim,West,Ahmedabad,Beverages,Soft Drink,1402,13,0.2,181.66,UPI,Yes,4
21954,21-08-2024,CUST3953,Alice Brown,South,Hyderabad,Snacks,Chips,1882,9,0.01,-65.83,Cash,Yes,3
21955,21-08-2024,CUST3954,Lucas Green,East,Patna,Bakery,Donuts,1391,11,0.07,145.94,Card,No,1
21956,21-08-2024,CUST3955,Isabella Taylor,West,Pune,Fruits,Oranges,1997,11,0.09,77.31,UPI,Yes,2
21957,21-08-2024,CUST3956,Ava Clark,East,Kolkata,Snacks,Biscuits,1499,14,0.1,-38.21,Card,Yes,4
21958,21-08-2024,CUST3957,Noah Young,East,Bhubaneswar,Dairy,Cheese,1880,14,0.18,229.07,Wallet,No,4
21959,21-08-2024,CUST3958,Mason Lewis,West,Ahmedabad,Snacks,Chocolate,134,5,0.05,26.03,Cash,Yes,4
21960,21-08-2024,CUST3959,Ava Clark,West,Pune,Beverages,Soft Drink,1005,3,0.09,247.01,Card,Yes,3
21961,21-08-2024,CUST3960,Mason Lewis,North,Chandigarh,Bakery,Cookies,1397,5,0.12,129.36,Cash,Yes,5
21962,21-08-2024,CUST3961,Sophia Johnson,West,Pune,Snacks,Biscuits,1195,11,0.01,279.38,Card,No,4
21963,21-08-2024,CUST3962,Alice Brown,East,Kolkata,Vegetables,Spinach,1243,17,0.14,150.86,Cash,No,3
21964,21-08-2024,CUST3963,Charlotte Adams,South,Bengaluru,Fruits,Bananas,1739,5,0.18,185.81,Cash,Yes,5
21965,21-08-2024,CUST3964,Alice Brown,South,Hyderabad,Vegetables,Carrots,158,6,0.13,3.56,Cash,No,4
21966,21-08-2024,CUST3965,James White,West,Pune,Snacks,Nuts,1180,12,0.07,71.77,Wallet,Yes,4
21967,21-08-2024,CUST3966,Mason Lewis,South,Hyderabad,Bakery,Pastry,233,6,0.05,32.93,UPI,Yes,5
21968,21-08-2024,CUST3967,Charlotte Adams,West,Ahmedabad,Bakery,Donuts,362,3,0.01,-8.4,UPI,No,5
21969,22-08-2024,CUST3968,Ethan Hall,East,Patna,Fruits,Grapes,1921,7,0.18,111.54,UPI,Yes,5
21970,22-08-2024,CUST3969,Michael Lee,South,Chennai,Dairy,Cheese,569,12,0.14,8.67,Cash,No,5
21971,22-08-2024,CUST3970,Ava Clark,West,Pune,Dairy,Milk,1621,17,0.17,214.34,UPI,Yes,5
21972,22-08-2024,CUST3971,Alice Brown,South,Bengaluru,Dairy,Milk,839,9,0.07,157.61,Wallet,No,3
21973,22-08-2024,CUST3972,Lucas Green,North,Delhi,Dairy,Cheese,707,8,0.06,-31.67,Card,No,5
21974,22-08-2024,CUST3973,James White,East,Kolkata,Dairy,Butter,1622,2,0.04,289.56,Wallet,No,4
21975,22-08-2024,CUST3974,Liam Harris,East,Kolkata,Vegetables,Carrots,1931,4,0.19,374,Cash,No,5
21976,22-08-2024,CUST3975,Emma Davis,West,Mumbai,Bakery,Donuts,433,1,0.04,101.01,Wallet,No,2
21977,22-08-2024,CUST3976,Michael Lee,North,Delhi,Vegetables,Carrots,1082,5,0.02,156.42,Wallet,No,5
21978,22-08-2024,CUST3977,Isabella Taylor,East,Kolkata,Fruits,Grapes,1371,14,0.07,147.55,Card,Yes,4
21979,22-08-2024,CUST3978,Ethan Hall,West,Mumbai,Vegetables,Onions,674,14,0.14,84.68,Wallet,No,2
21980,22-08-2024,CUST3979,John Smith,South,Bengaluru,Dairy,Butter,1455,7,0.05,321.2,UPI,Yes,3
21981,22-08-2024,CUST3980,Amelia Scott,North,Delhi,Bakery,Bread,1579,1,0.14,152.62,UPI,No,5
21982,22-08-2024,CUST3981,John Smith,North,Delhi,Vegetables,Carrots,132,15,0.13,-1.06,UPI,Yes,3
21983,22-08-2024,CUST3982,Mason Lewis,North,Lucknow,Beverages,Soft Drink,1604,6,0.06,155.45,Cash,Yes,4
21984,22-08-2024,CUST3983,Daniel Wilson,East,Patna,Fruits,Grapes,707,19,0.05,150.63,Wallet,Yes,4
21985,22-08-2024,CUST3984,Benjamin Evans,North,Lucknow,Bakery,Donuts,1982,15,0.19,165.26,Cash,No,5
21986,22-08-2024,CUST3985,Lucas Green,West,Mumbai,Vegetables,Tomatoes,546,8,0.12,104.84,Cash,Yes,5
21987,22-08-2024,CUST3986,John Smith,North,Lucknow,Dairy,Cheese,1194,12,0.09,128.18,Wallet,Yes,3
21988,22-08-2024,CUST3987,Amelia Scott,North,Chandigarh,Beverages,Coffee,1025,20,0.09,169.79,Wallet,No,4
21989,22-08-2024,CUST3988,John Smith,West,Ahmedabad,Vegetables,Tomatoes,1982,11,0.13,190.55,Cash,Yes,4
21990,22-08-2024,CUST3989,Emma Davis,West,Ahmedabad,Bakery,Bread,1890,9,0.15,242.18,Card,No,3
21991,22-08-2024,CUST3990,Sophia Johnson,East,Kolkata,Vegetables,Potatoes,1532,4,0.04,31.82,Wallet,No,3
21992,22-08-2024,CUST3991,Ava Clark,West,Pune,Beverages,Soft Drink,247,11,0.07,7.44,Card,No,5
21993,23-08-2024,CUST3992,John Smith,North,Delhi,Snacks,Biscuits,756,5,0.05,11.72,Wallet,Yes,4
21994,23-08-2024,CUST3993,David Kim,West,Pune,Fruits,Grapes,1214,2,0.12,41.3,Card,No,5
